season,player,player_id,age,team,pos,g,gs,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
2013,O.J. Mayo,mayooj01,25.0,DAL,SG,82,82.0,2913.0,13.9,0.556,0.34,0.227,1.4,9.6,5.6,19.4,1.6,0.6,15.7,20.9,2.3,1.8,4.2,0.069,0.1,-0.6,-0.5,1.1
2013,Luc Mbah a Moute,mbahalu01,26.0,MIL,SF,58,45.0,1326.0,9.1,0.447,0.098,0.334,7.0,14.0,10.4,6.1,1.6,0.8,13.9,16.5,-0.8,1.2,0.5,0.017,-3.5,-0.6,-4.1,-0.7
2013,JaVale McGee,mcgeeja01,25.0,DEN,C,79,0.0,1433.0,20.7,0.589,0.002,0.353,12.6,17.1,14.9,2.7,1.1,8.5,12.9,21.1,2.7,2.2,4.9,0.163,0.4,1.2,1.6,1.3
2013,Josh McRoberts,mcrobjo01,25.0,2TM,PF,67,22.0,1487.0,12.7,0.527,0.245,0.248,7.0,18.1,12.4,14.8,1.1,1.4,14.8,13.7,1.5,0.7,2.2,0.072,-1.1,-0.2,-1.4,0.2
2013,Josh McRoberts,mcrobjo01,25.0,ORL,PF,41,3.0,685.0,10.2,0.478,0.359,0.196,6.7,15.8,11.3,14.7,0.8,1.4,14.4,12.9,0.4,0.3,0.7,0.051,-1.9,0.0,-1.9,0.0
2013,Josh McRoberts,mcrobjo01,25.0,CHA,PF,26,19.0,802.0,14.8,0.565,0.153,0.289,7.2,20.0,13.4,14.9,1.4,1.5,15.1,14.3,1.1,0.4,1.5,0.09,-0.4,-0.4,-0.9,0.2
2013,Jodie Meeks,meeksjo01,25.0,LAL,SG,78,10.0,1663.0,11.4,0.54,0.645,0.181,2.5,8.7,5.7,6.4,1.8,0.2,8.3,16.7,1.9,1.1,3.0,0.085,-0.7,-0.3,-1.0,0.4
2013,C.J. Miles,milescj01,25.0,CLE,SF,65,13.0,1364.0,15.3,0.551,0.534,0.174,1.9,13.4,7.4,8.1,1.9,1.0,9.5,23.9,1.8,0.8,2.6,0.092,2.0,-0.9,1.1,1.1
2013,Andre Miller,millean02,36.0,DEN,PG,82,11.0,2151.0,15.7,0.548,0.101,0.307,3.2,9.1,6.2,32.2,1.7,0.4,19.3,17.9,3.9,1.5,5.4,0.12,1.1,-0.2,0.9,1.6
2013,Darius Miller,milleda01,22.0,NOH,SF,52,2.0,694.0,6.3,0.529,0.519,0.074,1.3,12.2,6.7,9.3,1.3,1.4,17.1,9.0,0.2,0.3,0.5,0.034,-3.6,0.9,-2.7,-0.1
2013,Mike Miller,millemi01,32.0,MIA,SF,59,17.0,900.0,13.5,0.596,0.758,0.048,2.6,18.0,10.7,16.2,1.2,0.4,12.9,14.4,1.6,1.0,2.6,0.137,1.8,-0.3,1.5,0.8
2013,Paul Millsap,millspa01,27.0,UTA,PF,78,78.0,2375.0,19.8,0.55,0.045,0.407,8.6,18.8,13.7,14.5,2.3,2.7,11.8,22.4,4.8,2.9,7.6,0.154,1.7,1.0,2.7,2.8
2013,Patty Mills,millspa02,24.0,SAS,PG,58,2.0,656.0,14.1,0.59,0.539,0.079,1.7,6.8,4.4,14.9,2.0,0.4,13.5,20.2,0.7,0.8,1.5,0.109,0.0,0.2,0.2,0.4
2013,Nazr Mohammed,mohamna01,35.0,CHI,C,63,12.0,693.0,10.8,0.414,0.011,0.261,12.0,20.4,16.2,5.8,1.6,3.5,10.7,14.9,0.0,1.2,1.2,0.082,-4.1,0.6,-3.6,-0.3
2013,Greg Monroe,monrogr01,22.0,DET,C,81,81.0,2687.0,19.5,0.527,0.004,0.371,9.9,23.6,16.7,18.6,2.1,1.6,16.0,24.8,2.7,3.2,5.9,0.105,1.5,0.4,1.8,2.6
2013,E'Twaun Moore,mooreet01,23.0,ORL,SG,75,21.0,1682.0,10.7,0.471,0.329,0.099,3.2,8.0,5.6,19.1,1.6,1.1,14.4,19.7,-0.4,0.7,0.2,0.006,-1.6,-0.7,-2.3,-0.1
2013,Darius Morris,morrida01,22.0,LAL,PG,48,17.0,683.0,8.1,0.475,0.351,0.197,4.0,5.2,4.6,16.8,1.6,0.2,18.1,16.2,-0.1,0.3,0.2,0.016,-3.3,-0.9,-4.2,-0.4
2013,Markieff Morris,morrima02,23.0,PHO,PF,82,32.0,1837.0,12.6,0.473,0.205,0.194,7.9,16.7,12.3,9.4,2.2,2.6,12.8,19.7,-0.2,1.9,1.7,0.044,-2.2,0.2,-1.9,0.0
2013,Marcus Morris,morrima03,23.0,2TM,PF,77,23.0,1524.0,11.3,0.516,0.443,0.222,6.0,14.6,10.3,6.4,1.5,1.0,11.8,18.9,0.6,1.2,1.8,0.058,-1.2,-0.8,-2.0,0.0
2013,Marcus Morris,morrima03,23.0,HOU,PF,54,17.0,1154.0,12.1,0.537,0.485,0.188,6.3,15.2,10.8,6.3,1.2,1.1,10.9,18.4,1.1,0.9,2.0,0.084,-0.3,-0.8,-1.2,0.2
2013,Donatas Motiejūnas,motiedo01,22.0,HOU,PF,44,14.0,538.0,12.2,0.531,0.39,0.239,7.7,11.9,9.8,9.5,0.6,1.4,13.6,22.1,0.4,0.3,0.7,0.061,-1.9,-1.6,-3.5,-0.2
2013,Arnett Moultrie,moultar01,22.0,PHI,PF,47,0.0,542.0,16.7,0.595,0.0,0.209,15.4,14.8,15.1,2.9,1.7,1.4,11.5,14.1,1.1,0.6,1.7,0.149,0.0,-1.2,-1.2,0.1
2013,Byron Mullens,mulleby01,23.0,CHA,PF,53,41.0,1428.0,12.3,0.465,0.369,0.176,5.5,22.0,13.5,10.1,1.2,1.8,10.9,21.7,-0.6,0.7,0.1,0.005,-1.4,-2.0,-3.4,-0.5
2013,Steve Nash,nashst01,38.0,LAL,PG,50,50.0,1627.0,16.0,0.605,0.274,0.244,1.8,7.7,4.8,32.8,0.9,0.2,19.3,17.8,3.7,0.6,4.3,0.127,1.8,-1.4,0.4,1.0
2013,Gary Neal,nealga01,28.0,SAS,SG,68,17.0,1484.0,11.5,0.512,0.42,0.124,1.1,9.6,5.6,13.5,1.0,0.1,9.9,21.7,0.4,1.5,1.9,0.06,-1.2,-0.9,-2.0,0.0
2013,Jameer Nelson,nelsoja01,30.0,ORL,PG,56,56.0,1977.0,14.4,0.498,0.455,0.131,1.3,10.6,6.0,33.3,1.9,0.2,15.7,22.5,1.1,1.0,2.1,0.05,0.1,-1.3,-1.2,0.4
2013,Andrew Nicholson,nichoan01,23.0,ORL,PF,75,28.0,1249.0,15.1,0.557,0.0,0.193,6.2,17.1,11.7,6.1,1.0,2.0,13.0,22.1,0.9,0.8,1.7,0.065,-1.8,-0.9,-2.7,-0.2
2013,Joakim Noah,noahjo01,27.0,CHI,C,66,64.0,2426.0,18.1,0.534,0.008,0.376,12.2,22.6,17.3,17.6,1.7,4.4,19.3,17.2,2.7,4.7,7.3,0.145,0.6,2.7,3.4,3.3
2013,Steve Novak,novakst01,29.0,NYK,SF,81,1.0,1641.0,11.3,0.602,0.816,0.077,1.2,10.0,5.4,3.3,0.9,0.4,2.6,13.0,3.2,0.8,4.0,0.116,1.0,-1.0,0.1,0.9
2013,Dirk Nowitzki,nowitdi01,34.0,DAL,PF,53,47.0,1661.0,19.8,0.564,0.216,0.265,2.5,21.5,12.2,13.5,1.2,1.7,7.9,24.2,3.3,1.8,5.0,0.145,3.0,0.1,3.1,2.2
2013,Lamar Odom,odomla01,33.0,LAC,PF,82,2.0,1616.0,10.9,0.429,0.246,0.115,8.8,26.3,17.7,12.4,2.2,3.0,18.3,13.3,-0.3,3.0,2.7,0.081,-2.8,2.1,-0.7,0.6
2013,Emeka Okafor,okafoem01,30.0,WAS,C,79,77.0,2052.0,15.8,0.496,0.0,0.278,10.7,26.8,18.7,7.9,1.1,3.0,12.2,19.5,0.7,3.7,4.5,0.104,-1.0,0.3,-0.7,0.7
2013,Jermaine O'Neal,onealje01,34.0,PHO,C,55,4.0,1029.0,16.7,0.538,0.0,0.31,8.9,23.8,16.2,6.8,0.9,5.7,14.8,21.4,0.7,1.3,2.0,0.092,-1.9,0.6,-1.3,0.2
2013,Kyle O'Quinn,oquinky01,22.0,ORL,C,57,5.0,638.0,15.8,0.535,0.005,0.228,11.5,25.5,18.5,13.1,0.9,3.1,14.6,18.1,0.7,0.7,1.4,0.107,-1.9,0.3,-1.6,0.1
2013,Zaza Pachulia,pachuza01,28.0,ATL,C,52,15.0,1134.0,13.1,0.534,0.012,0.427,13.5,20.3,17.0,10.3,1.6,0.8,19.6,14.6,1.2,1.5,2.7,0.116,-2.0,0.2,-1.7,0.1
2013,Jannero Pargo,pargoja01,33.0,3TM,PG,32,0.0,507.0,10.3,0.475,0.547,0.061,2.2,5.7,3.9,22.8,1.9,0.5,15.8,23.3,-0.4,0.2,-0.2,-0.017,-1.6,-2.5,-4.1,-0.3
2013,Jeremy Pargo,pargoje01,26.0,2TM,PG,39,11.0,655.0,10.4,0.478,0.296,0.248,1.3,7.5,4.3,23.0,1.0,0.2,15.3,22.5,-0.2,0.1,0.0,-0.002,-1.5,-1.8,-3.2,-0.2
2013,Tony Parker,parketo01,30.0,SAS,PG,66,66.0,2174.0,23.0,0.588,0.068,0.332,1.0,9.1,5.3,40.4,1.3,0.2,13.0,27.7,7.1,2.3,9.3,0.206,4.1,-0.5,3.6,3.1
2013,Chandler Parsons,parsoch01,24.0,HOU,SF,76,76.0,2758.0,15.3,0.584,0.421,0.165,3.3,13.2,8.3,15.6,1.4,0.9,12.7,18.3,4.9,2.1,7.0,0.121,2.0,0.0,2.0,2.8
2013,Patrick Patterson,pattepa01,23.0,2TM,PF,71,41.0,1775.0,15.2,0.566,0.212,0.101,7.2,14.4,10.8,7.5,0.9,1.7,8.6,17.6,3.1,1.0,4.1,0.111,0.9,-0.9,-0.1,0.9
2013,Patrick Patterson,pattepa01,23.0,HOU,PF,47,38.0,1219.0,15.5,0.571,0.211,0.108,6.9,13.6,10.3,7.0,0.7,1.7,8.1,18.6,2.2,0.8,3.0,0.12,1.1,-0.9,0.2,0.7
2013,Patrick Patterson,pattepa01,23.0,SAC,PF,24,3.0,556.0,14.5,0.554,0.214,0.083,8.1,16.1,12.0,8.6,1.2,1.8,9.8,15.4,0.9,0.2,1.0,0.09,0.5,-1.1,-0.6,0.2
2013,Chris Paul,paulch01,27.0,LAC,PG,70,70.0,2335.0,26.4,0.594,0.271,0.377,2.8,10.5,6.7,46.5,3.8,0.4,13.7,22.6,10.6,3.4,13.9,0.287,6.4,2.4,8.8,6.4
2013,Sasha Pavlović,pavloal01,29.0,POR,SG,39,1.0,528.0,6.2,0.423,0.504,0.05,1.5,10.9,6.2,8.9,2.4,0.7,10.3,11.8,-0.3,0.4,0.1,0.009,-4.9,1.6,-3.3,-0.2
2013,Nikola Peković,pekovni01,27.0,MIN,C,62,62.0,1959.0,20.2,0.572,0.0,0.437,13.0,19.0,15.9,4.9,1.1,2.0,10.3,22.5,4.6,2.1,6.7,0.163,1.7,-1.2,0.5,1.2
2013,Kendrick Perkins,perkike01,28.0,OKC,C,78,78.0,1954.0,8.2,0.479,0.003,0.23,7.0,19.5,13.7,7.9,1.1,3.2,24.0,10.6,-0.5,3.0,2.5,0.062,-3.2,1.4,-1.8,0.1
2013,Paul Pierce,piercpa01,35.0,BOS,SF,77,77.0,2575.0,19.1,0.559,0.35,0.387,2.1,19.7,11.2,25.1,1.7,0.9,14.3,27.4,3.5,3.7,7.2,0.135,3.0,0.7,3.6,3.6
2013,Quincy Pondexter,pondequ01,24.0,MEM,SF,59,1.0,1243.0,11.0,0.565,0.508,0.251,4.0,8.6,6.3,7.6,1.5,0.4,11.2,13.9,1.7,1.5,3.2,0.125,-0.8,0.6,-0.1,0.6
2013,A.J. Price,priceaj01,26.0,WAS,PG,57,22.0,1278.0,12.4,0.501,0.484,0.15,1.7,8.2,4.9,26.4,1.3,0.2,12.7,18.0,1.0,1.2,2.2,0.084,-0.2,-0.4,-0.6,0.5
2013,Ronnie Price,pricero01,29.0,POR,PG,39,0.0,510.0,6.8,0.402,0.325,0.2,2.9,7.2,5.0,21.0,2.7,0.4,20.7,14.8,-0.5,0.3,-0.2,-0.017,-5.4,0.5,-4.9,-0.4
2013,Pablo Prigioni,prigipa01,35.0,NYK,PG,78,18.0,1263.0,13.0,0.595,0.609,0.114,3.7,9.8,6.6,27.5,2.9,0.1,27.1,11.7,2.0,1.3,3.2,0.123,-0.8,0.9,0.1,0.7
2013,Tayshaun Prince,princta01,32.0,2TM,SF,82,81.0,2631.0,11.5,0.486,0.115,0.159,3.1,13.2,8.1,12.1,1.0,0.8,9.2,16.8,1.5,2.1,3.6,0.065,-0.9,-0.2,-1.2,0.5
2013,Tayshaun Prince,princta01,32.0,DET,SF,45,45.0,1457.0,12.5,0.502,0.11,0.192,3.3,13.4,8.3,12.6,0.8,0.7,9.3,18.1,1.2,0.6,1.7,0.057,-0.4,-1.0,-1.4,0.2
2013,Tayshaun Prince,princta01,32.0,MEM,SF,37,36.0,1174.0,10.2,0.461,0.122,0.11,2.9,12.9,7.8,11.6,1.2,0.8,9.0,15.2,0.3,1.6,1.8,0.075,-1.6,0.7,-0.9,0.3
2013,Zach Randolph,randoza01,31.0,MEM,PF,76,75.0,2607.0,17.9,0.506,0.022,0.293,13.8,25.1,19.3,7.3,1.3,1.0,11.5,23.1,3.2,4.7,7.9,0.145,1.0,-0.7,0.2,1.5
2013,JJ Redick,redicjj01,28.0,2TM,SG,78,13.0,2379.0,14.7,0.571,0.513,0.216,0.8,7.3,4.0,20.0,0.8,0.3,12.5,20.8,4.0,0.5,4.5,0.091,1.3,-1.7,-0.4,0.9
2013,JJ Redick,redicjj01,28.0,ORL,SG,50,11.0,1575.0,16.1,0.592,0.515,0.222,0.6,7.9,4.3,22.7,1.0,0.2,14.1,21.5,3.0,0.2,3.2,0.097,2.2,-1.8,0.4,0.9
2013,JJ Redick,redicjj01,28.0,MIL,SG,28,2.0,804.0,11.9,0.529,0.507,0.205,1.0,6.1,3.5,14.8,0.6,0.4,9.2,19.4,1.0,0.3,1.3,0.078,-0.5,-1.5,-2.0,0.0
2013,Jason Richardson,richaja01,32.0,PHI,SG,33,33.0,936.0,12.6,0.495,0.497,0.098,2.2,13.4,7.7,8.6,2.3,1.2,6.9,18.5,0.3,1.1,1.4,0.07,-0.9,0.5,-0.5,0.4
2013,Luke Ridnour,ridnolu01,31.0,MIN,SG,82,82.0,2474.0,13.0,0.532,0.261,0.202,1.8,7.9,4.8,21.0,1.7,0.5,12.8,18.3,2.6,1.8,4.3,0.084,-1.0,0.2,-0.8,0.8
2013,Austin Rivers,riverau01,20.0,NOH,SG,61,26.0,1418.0,5.9,0.431,0.221,0.277,1.3,8.0,4.6,13.9,1.0,0.5,14.5,16.8,-1.2,0.1,-1.1,-0.038,-4.7,-1.6,-6.2,-1.5
2013,Brian Roberts,roberbr01,27.0,NOH,PG,78,5.0,1324.0,14.6,0.509,0.299,0.151,1.5,7.3,4.4,28.2,1.5,0.2,11.5,21.6,2.0,0.2,2.2,0.078,0.8,-1.4,-0.6,0.5
2013,Nate Robinson,robinna01,28.0,CHI,PG,82,23.0,2086.0,17.4,0.54,0.378,0.183,1.6,8.6,5.1,31.4,2.2,0.4,12.6,25.1,3.5,2.4,5.9,0.136,2.5,0.3,2.8,2.5
2013,Thomas Robinson,robinth01,21.0,2TM,PF,70,0.0,1056.0,10.9,0.451,0.003,0.34,13.0,21.3,17.1,6.7,2.0,1.9,19.3,19.1,-0.9,0.9,-0.1,-0.002,-3.8,-1.5,-5.3,-0.9
2013,Thomas Robinson,robinth01,21.0,SAC,PF,51,0.0,809.0,10.6,0.45,0.0,0.292,12.7,21.3,16.9,6.8,1.6,2.0,19.2,18.6,-0.7,0.5,-0.2,-0.01,-3.7,-1.9,-5.6,-0.7
2013,Rajon Rondo,rondora01,26.0,BOS,PG,38,38.0,1423.0,18.1,0.516,0.108,0.2,3.7,13.6,8.8,49.3,2.6,0.5,22.6,21.7,1.2,2.0,3.2,0.108,1.6,0.6,2.2,1.5
2013,Terrence Ross,rosste01,21.0,TOR,SG,73,2.0,1239.0,10.4,0.491,0.429,0.092,3.3,10.6,6.9,7.2,1.8,0.9,9.2,19.6,0.0,0.8,0.9,0.034,-1.7,-0.7,-2.5,-0.1
2013,Ricky Rubio,rubiori01,22.0,MIN,PG,57,47.0,1691.0,16.2,0.482,0.179,0.514,2.9,12.9,7.7,38.8,4.2,0.2,21.4,21.2,0.4,2.6,3.0,0.085,-0.8,1.9,1.1,1.3
2013,John Salmons,salmojo01,33.0,SAC,SF,76,72.0,2278.0,10.2,0.509,0.436,0.18,1.6,9.0,5.2,14.8,1.1,0.9,11.4,14.5,1.8,-0.1,1.6,0.034,-1.1,-1.5,-2.5,-0.3
2013,Larry Sanders,sandela01,24.0,MIL,C,71,55.0,1937.0,18.7,0.523,0.003,0.225,12.0,25.8,18.6,6.8,1.4,7.6,11.6,16.9,2.3,3.7,6.0,0.149,-1.1,2.0,1.0,1.5
2013,Luis Scola,scolalu01,32.0,PHO,PF,82,67.0,2184.0,16.7,0.516,0.017,0.251,8.1,20.4,14.1,14.5,1.6,1.2,11.0,23.3,2.4,1.9,4.4,0.096,-0.3,-0.2,-0.5,0.8
2013,Thabo Sefolosha,sefolth01,28.0,OKC,SG,81,81.0,2229.0,12.8,0.617,0.554,0.148,3.2,12.4,8.2,8.2,2.4,1.5,11.4,11.4,3.6,3.1,6.8,0.146,0.6,1.8,2.4,2.5
2013,Kevin Séraphin,serapke01,23.0,WAS,C,79,8.0,1721.0,10.3,0.478,0.0,0.123,6.8,15.5,11.1,6.1,0.7,2.7,14.7,23.5,-2.1,2.2,0.1,0.004,-4.9,-0.7,-5.5,-1.5
2013,Ramon Sessions,sessira01,26.0,CHA,SG,61,0.0,1652.0,17.7,0.529,0.158,0.513,1.8,10.1,5.9,25.5,1.5,0.3,11.2,25.7,2.9,0.0,2.9,0.084,1.6,-2.0,-0.4,0.7
2013,Iman Shumpert,shumpim01,22.0,NYK,SG,45,45.0,996.0,11.7,0.516,0.462,0.171,3.5,12.8,8.0,11.6,2.3,0.6,11.1,15.6,1.0,1.0,1.9,0.094,-0.8,0.7,-0.1,0.5
2013,Alexey Shved,shvedal01,24.0,MIN,SG,77,16.0,1840.0,11.0,0.474,0.454,0.236,2.5,8.6,5.4,25.2,1.5,1.1,17.3,20.6,-0.6,1.4,0.8,0.02,-1.1,-0.6,-1.7,0.1
2013,Chris Singleton,singlch01,23.0,WAS,PF,57,11.0,924.0,7.8,0.425,0.149,0.29,6.1,16.1,11.0,6.3,2.1,2.1,14.2,15.7,-1.0,1.5,0.5,0.028,-5.6,1.3,-4.3,-0.6
2013,Kyle Singler,singlky01,24.0,DET,SF,82,74.0,2293.0,10.0,0.517,0.312,0.193,5.4,11.3,8.3,5.3,1.3,1.3,12.3,15.8,1.1,1.2,2.3,0.048,-2.2,-0.8,-3.0,-0.6
2013,Greg Smith,smithgr02,22.0,HOU,C,70,10.0,1110.0,16.1,0.636,0.004,0.474,11.5,21.2,16.4,3.5,0.8,2.7,11.0,14.7,2.8,1.2,4.0,0.172,-0.6,0.0,-0.6,0.4
2013,Ish Smith,smithis01,24.0,2TM,PG,52,3.0,516.0,8.5,0.379,0.17,0.044,2.6,10.7,6.6,25.0,2.1,1.3,18.6,17.4,-0.8,0.4,-0.4,-0.04,-4.1,0.0,-4.1,-0.3
2013,Jason Smith,smithja02,26.0,NOH,C,51,0.0,876.0,16.8,0.544,0.012,0.299,8.6,16.9,12.7,7.0,0.9,4.3,12.5,23.4,1.1,0.6,1.7,0.095,-1.4,-0.3,-1.6,0.1
2013,Josh Smith,smithjo03,27.0,ATL,PF,76,76.0,2683.0,17.7,0.501,0.17,0.272,5.8,21.3,13.6,20.9,1.8,3.9,14.6,26.7,-0.3,4.5,4.2,0.075,0.3,1.5,1.8,2.5
2013,J.R. Smith,smithjr01,27.0,NYK,SG,80,0.0,2678.0,17.6,0.522,0.349,0.249,2.7,16.3,9.3,14.5,2.0,0.8,8.8,26.5,4.0,2.7,6.7,0.12,1.6,-0.4,1.3,2.2
2013,Marreese Speights,speigma01,25.0,2TM,C,79,3.0,1300.0,17.3,0.498,0.017,0.3,12.7,22.3,17.4,6.5,1.0,3.3,10.8,25.8,1.1,1.7,2.8,0.104,-1.3,-1.4,-2.8,-0.2
2013,Marreese Speights,speigma01,25.0,MEM,C,40,2.0,579.0,16.1,0.474,0.02,0.271,15.2,23.5,19.3,5.5,0.9,3.8,11.2,24.8,0.3,1.1,1.4,0.116,-2.0,-0.3,-2.4,0.0
2013,Marreese Speights,speigma01,25.0,CLE,C,39,1.0,721.0,18.2,0.515,0.015,0.32,10.7,21.4,15.8,7.4,1.0,2.9,10.5,26.6,0.9,0.6,1.4,0.094,-0.7,-2.3,-3.1,-0.2
2013,Tiago Splitter,splitti01,28.0,SAS,PF,81,58.0,1997.0,18.7,0.609,0.004,0.506,8.8,20.3,14.9,10.0,1.6,2.3,12.7,18.2,4.7,3.5,8.2,0.197,0.8,1.3,2.2,2.1
2013,Jerry Stackhouse,stackje01,38.0,BRK,SF,37,0.0,544.0,8.5,0.5,0.517,0.134,1.1,6.1,3.6,10.4,0.7,0.6,11.6,17.5,0.2,0.2,0.4,0.037,-1.6,-1.7,-3.3,-0.2
2013,Lance Stephenson,stephla01,22.0,IND,SG,78,72.0,2278.0,11.8,0.53,0.314,0.192,2.3,12.3,7.4,16.2,1.9,0.5,14.4,15.2,1.8,3.6,5.5,0.115,-1.7,1.7,0.0,1.2
2013,DeShawn Stevenson,stevede01,31.0,ATL,SG,56,31.0,1158.0,8.1,0.522,0.798,0.088,1.8,10.1,6.0,6.5,1.3,0.4,7.8,11.8,0.5,0.9,1.5,0.061,-2.0,-0.4,-2.4,-0.1
2013,Greg Stiemsma,stiemgr01,27.0,MIN,C,76,19.0,1209.0,10.5,0.498,0.0,0.248,5.6,19.5,12.3,3.9,1.9,5.8,16.1,13.6,-0.3,2.0,1.7,0.069,-5.1,2.3,-2.8,-0.3
2013,Amar'e Stoudemire,stoudam01,30.0,NYK,PF,29,0.0,682.0,22.1,0.637,0.0,0.487,10.0,15.1,12.4,3.6,0.8,2.7,13.4,25.7,2.1,0.6,2.7,0.191,1.6,-0.9,0.7,0.5
2013,Rodney Stuckey,stuckro01,26.0,DET,SG,76,24.0,2171.0,13.0,0.505,0.243,0.364,2.2,9.1,5.6,20.3,1.2,0.6,13.4,21.0,1.7,0.8,2.5,0.055,-0.6,-1.3,-1.8,0.1
2013,Jared Sullinger,sullija01,20.0,BOS,PF,45,5.0,892.0,13.5,0.534,0.022,0.28,12.6,22.1,17.5,6.2,1.3,1.9,10.3,14.9,1.3,1.4,2.7,0.146,-2.3,0.4,-1.9,0.0
2013,Jeff Taylor,tayloje03,23.0,CHA,SF,77,29.0,1507.0,10.3,0.531,0.386,0.258,3.8,7.7,5.7,7.0,1.6,0.8,9.7,14.9,1.2,0.0,1.2,0.039,-2.1,-1.5,-3.6,-0.6
2013,Jeff Teague,teaguje01,24.0,ATL,PG,80,78.0,2628.0,16.8,0.543,0.255,0.232,1.1,6.7,3.9,36.1,2.3,0.8,17.6,23.0,3.5,2.6,6.1,0.111,0.9,-0.6,0.3,1.5
2013,Sebastian Telfair,telfase01,27.0,2TM,PG,59,2.0,980.0,10.9,0.488,0.485,0.223,1.5,8.5,4.9,23.9,2.0,0.8,15.9,18.5,0.3,0.5,0.8,0.039,-1.5,-0.2,-1.7,0.1
2013,Sebastian Telfair,telfase01,27.0,PHO,PG,46,2.0,795.0,10.9,0.505,0.457,0.231,1.7,8.2,4.9,21.9,1.8,0.9,16.3,18.2,0.3,0.4,0.7,0.042,-1.4,-0.3,-1.7,0.1
2013,Garrett Temple,templga01,26.0,WAS,SG,51,36.0,1156.0,8.8,0.478,0.31,0.143,2.8,9.1,5.9,15.5,2.3,1.2,18.2,13.2,-0.3,1.5,1.2,0.049,-3.8,1.5,-2.3,-0.1
2013,Jason Terry,terryja01,35.0,BOS,SG,79,24.0,2124.0,12.8,0.566,0.511,0.202,1.1,7.6,4.4,14.9,1.6,0.4,12.6,18.0,2.1,1.9,4.0,0.091,0.0,-0.2,-0.2,1.0
2013,Hasheem Thabeet,thabeha01,25.0,OKC,C,66,4.0,770.0,11.6,0.619,0.0,0.5,11.1,17.5,14.5,2.0,2.0,5.9,24.1,10.1,0.7,1.5,2.2,0.134,-3.9,2.4,-1.5,0.1
2013,Isaiah Thomas,thomais02,23.0,SAC,PG,79,62.0,2122.0,17.5,0.574,0.386,0.345,1.5,7.3,4.4,24.6,1.6,0.1,12.7,23.0,5.2,-0.1,5.0,0.114,2.5,-2.0,0.5,1.3
2013,Lance Thomas,thomala01,24.0,NOH,SF,59,9.0,646.0,10.1,0.565,0.0,0.557,8.0,13.3,10.6,4.0,0.9,0.9,9.6,10.5,1.0,0.2,1.2,0.087,-2.3,-0.7,-3.0,-0.2
2013,Jason Thompson,thompja02,26.0,SAC,PF,82,81.0,2285.0,14.6,0.533,0.004,0.277,8.4,19.5,13.8,6.0,1.1,2.1,10.8,18.2,2.7,0.9,3.6,0.075,-1.0,-1.6,-2.6,-0.3
2013,Klay Thompson,thompkl01,22.0,GSW,SG,82,82.0,2936.0,12.7,0.533,0.437,0.13,1.2,10.0,5.7,10.1,1.5,1.2,11.0,21.8,1.7,2.6,4.3,0.07,-0.1,-0.2,-0.3,1.3
2013,Tristan Thompson,thomptr01,21.0,CLE,PF,82,82.0,2564.0,16.1,0.516,0.004,0.364,13.2,22.1,17.5,6.9,1.2,2.2,11.7,18.3,3.2,2.0,5.2,0.098,-0.2,-1.6,-1.8,0.1
2013,Marcus Thornton,thornma01,25.0,SAC,SG,72,8.0,1726.0,16.3,0.552,0.49,0.163,3.2,9.0,6.0,9.0,1.8,0.2,7.6,23.1,3.1,0.1,3.2,0.089,2.3,-2.0,0.3,1.0
2013,Jamaal Tinsley,tinslja01,34.0,UTA,PG,66,32.0,1221.0,10.6,0.467,0.543,0.111,1.6,9.5,5.5,34.1,2.8,0.9,30.2,13.1,-0.2,1.0,0.9,0.035,-1.8,0.3,-1.5,0.2
2013,Anthony Tolliver,tollian01,27.0,ATL,SF,62,11.0,963.0,8.4,0.531,0.616,0.236,3.7,14.5,9.2,4.8,0.8,1.0,13.1,13.2,0.3,0.9,1.2,0.059,-2.5,-0.5,-3.1,-0.3
2013,P.J. Tucker,tuckepj01,27.0,PHO,SG,79,45.0,1910.0,11.6,0.525,0.158,0.194,7.7,13.3,10.4,8.6,1.7,0.7,12.2,12.8,1.8,1.2,2.9,0.074,-1.3,-0.1,-1.5,0.2
2013,Ronny Turiaf,turiaro01,30.0,LAC,C,65,0.0,701.0,9.4,0.485,0.0,0.649,7.8,17.9,12.9,6.8,1.4,4.2,18.9,10.0,0.1,1.0,1.1,0.075,-3.2,1.5,-1.7,0.1
2013,Evan Turner,turneev01,24.0,PHI,SF,82,82.0,2892.0,12.1,0.478,0.151,0.198,2.1,18.5,10.1,19.7,1.3,0.5,14.0,21.2,-0.7,2.9,2.1,0.035,-2.2,-0.2,-2.3,-0.3
2013,Ekpe Udoh,udohek01,25.0,MIL,C,76,9.0,1312.0,12.0,0.503,0.004,0.442,8.9,11.7,10.3,4.7,1.5,4.7,11.8,12.1,1.1,1.5,2.7,0.098,-2.8,1.1,-1.7,0.1
2013,Beno Udrih,udrihbe01,30.0,2TM,SG,66,9.0,1457.0,14.2,0.516,0.214,0.216,2.5,8.2,5.3,32.3,1.5,0.2,17.2,19.3,1.5,0.7,2.2,0.071,0.0,-1.4,-1.4,0.2
